Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
mascotas-eco-cuenco-ceramica-mate-11,Cuenco Ceramica Mate Atelier N11,<p>Exquisito cuenco ceramica elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Accesorios para Mascotas,"Accesorios para Mascotas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MAS-451,450,shopify,50,deny,manual,57.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Cuenco Ceramica Mate Atelier N11,FALSE,Cuenco Ceramica Mate Atelier N11,Comprar Cuenco Ceramica Mate Atelier N11 en Atelier Minimal Store.,active
mascotas-eco-juguete-cuerda-artesanal-12,Juguete Cuerda Artesanal Atelier N12,<p>Exquisito juguete cuerda elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Accesorios para Mascotas,"Accesorios para Mascotas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MAS-452,450,shopify,50,deny,manual,62.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Juguete Cuerda Artesanal Atelier N12,FALSE,Juguete Cuerda Artesanal Atelier N12,Comprar Juguete Cuerda Artesanal Atelier N12 en Atelier Minimal Store.,active
mascotas-eco-manta-mascota-organico-13,Manta Mascota Organico Atelier N13,<p>Exquisito manta mascota elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Accesorios para Mascotas,"Accesorios para Mascotas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MAS-453,450,shopify,50,deny,manual,66.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Manta Mascota Organico Atelier N13,FALSE,Manta Mascota Organico Atelier N13,Comprar Manta Mascota Organico Atelier N13 en Atelier Minimal Store.,active
mascotas-eco-collar-cuero-vegano-botanico-14,Collar Cuero Vegano Botanico Atelier N14,<p>Exquisito collar cuero vegano elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Accesorios para Mascotas,"Accesorios para Mascotas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MAS-454,450,shopify,50,deny,manual,71.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Collar Cuero Vegano Botanico Atelier N14,FALSE,Collar Cuero Vegano Botanico Atelier N14,Comprar Collar Cuero Vegano Botanico Atelier N14 en Atelier Minimal Store.,active
mascotas-eco-cama-de-canamo-atelier-15,Cama de Canamo Atelier Atelier N15,<p>Exquisito cama de canamo elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Accesorios para Mascotas,"Accesorios para Mascotas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MAS-455,450,shopify,50,deny,manual,75.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Cama de Canamo Atelier Atelier N15,FALSE,Cama de Canamo Atelier Atelier N15,Comprar Cama de Canamo Atelier Atelier N15 en Atelier Minimal Store.,active
mascotas-eco-cuenco-ceramica-pastel-16,Cuenco Ceramica Pastel Atelier N16,<p>Exquisito cuenco ceramica elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Accesorios para Mascotas,"Accesorios para Mascotas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MAS-456,450,shopify,50,deny,manual,80.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Cuenco Ceramica Pastel Atelier N16,FALSE,Cuenco Ceramica Pastel Atelier N16,Comprar Cuenco Ceramica Pastel Atelier N16 en Atelier Minimal Store.,active
mascotas-eco-juguete-cuerda-puro-17,Juguete Cuerda Puro Atelier N17,<p>Exquisito juguete cuerda elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Accesorios para Mascotas,"Accesorios para Mascotas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MAS-457,450,shopify,50,deny,manual,84.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Juguete Cuerda Puro Atelier N17,FALSE,Juguete Cuerda Puro Atelier N17,Comprar Juguete Cuerda Puro Atelier N17 en Atelier Minimal Store.,active
mascotas-eco-manta-mascota-eco-18,Manta Mascota Eco Atelier N18,<p>Exquisito manta mascota elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Accesorios para Mascotas,"Accesorios para Mascotas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MAS-458,450,shopify,50,deny,manual,89.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Manta Mascota Eco Atelier N18,FALSE,Manta Mascota Eco Atelier N18,Comprar Manta Mascota Eco Atelier N18 en Atelier Minimal Store.,active
mascotas-eco-collar-cuero-vegano-mate-19,Collar Cuero Vegano Mate Atelier N19,<p>Exquisito collar cuero vegano elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Accesorios para Mascotas,"Accesorios para Mascotas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MAS-459,450,shopify,50,deny,manual,93.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Collar Cuero Vegano Mate Atelier N19,FALSE,Collar Cuero Vegano Mate Atelier N19,Comprar Collar Cuero Vegano Mate Atelier N19 en Atelier Minimal Store.,active
mascotas-eco-cama-de-canamo-artesanal-20,Cama de Canamo Artesanal Atelier N20,<p>Exquisito cama de canamo elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Accesorios para Mascotas,"Accesorios para Mascotas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MAS-460,450,shopify,50,deny,manual,98.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Cama de Canamo Artesanal Atelier N20,FALSE,Cama de Canamo Artesanal Atelier N20,Comprar Cama de Canamo Artesanal Atelier N20 en Atelier Minimal Store.,active
ninos-juguetes-sonajero-bambu-mate-1,Sonajero Bambu Mate Atelier N1,<p>Exquisito sonajero bambu elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-461,450,shopify,50,deny,manual,32.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Sonajero Bambu Mate Atelier N1,FALSE,Sonajero Bambu Mate Atelier N1,Comprar Sonajero Bambu Mate Atelier N1 en Atelier Minimal Store.,active
ninos-juguetes-puzzle-geometrico-artesanal-2,Puzzle Geometrico Artesanal Atelier N2,<p>Exquisito puzzle geometrico elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-462,450,shopify,50,deny,manual,37.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Puzzle Geometrico Artesanal Atelier N2,FALSE,Puzzle Geometrico Artesanal Atelier N2,Comprar Puzzle Geometrico Artesanal Atelier N2 en Atelier Minimal Store.,active
ninos-juguetes-cochecito-madera-organico-3,Cochecito Madera Organico Atelier N3,<p>Exquisito cochecito madera elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-463,450,shopify,50,deny,manual,41.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Cochecito Madera Organico Atelier N3,FALSE,Cochecito Madera Organico Atelier N3,Comprar Cochecito Madera Organico Atelier N3 en Atelier Minimal Store.,active
ninos-juguetes-figuras-animales-botanico-4,Figuras Animales Botanico Atelier N4,<p>Exquisito figuras animales elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-464,450,shopify,50,deny,manual,46.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Figuras Animales Botanico Atelier N4,FALSE,Figuras Animales Botanico Atelier N4,Comprar Figuras Animales Botanico Atelier N4 en Atelier Minimal Store.,active
ninos-juguetes-bloques-madera-atelier-5,Bloques Madera Atelier Atelier N5,<p>Exquisito bloques madera elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-465,450,shopify,50,deny,manual,50.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Bloques Madera Atelier Atelier N5,FALSE,Bloques Madera Atelier Atelier N5,Comprar Bloques Madera Atelier Atelier N5 en Atelier Minimal Store.,active
ninos-juguetes-sonajero-bambu-pastel-6,Sonajero Bambu Pastel Atelier N6,<p>Exquisito sonajero bambu elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-466,450,shopify,50,deny,manual,55.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Sonajero Bambu Pastel Atelier N6,FALSE,Sonajero Bambu Pastel Atelier N6,Comprar Sonajero Bambu Pastel Atelier N6 en Atelier Minimal Store.,active
ninos-juguetes-puzzle-geometrico-puro-7,Puzzle Geometrico Puro Atelier N7,<p>Exquisito puzzle geometrico elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-467,450,shopify,50,deny,manual,59.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Puzzle Geometrico Puro Atelier N7,FALSE,Puzzle Geometrico Puro Atelier N7,Comprar Puzzle Geometrico Puro Atelier N7 en Atelier Minimal Store.,active
ninos-juguetes-cochecito-madera-eco-8,Cochecito Madera Eco Atelier N8,<p>Exquisito cochecito madera elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-468,450,shopify,50,deny,manual,64.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Cochecito Madera Eco Atelier N8,FALSE,Cochecito Madera Eco Atelier N8,Comprar Cochecito Madera Eco Atelier N8 en Atelier Minimal Store.,active
ninos-juguetes-figuras-animales-mate-9,Figuras Animales Mate Atelier N9,<p>Exquisito figuras animales elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-469,450,shopify,50,deny,manual,68.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Figuras Animales Mate Atelier N9,FALSE,Figuras Animales Mate Atelier N9,Comprar Figuras Animales Mate Atelier N9 en Atelier Minimal Store.,active
ninos-juguetes-bloques-madera-artesanal-10,Bloques Madera Artesanal Atelier N10,<p>Exquisito bloques madera elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-470,450,shopify,50,deny,manual,73.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Bloques Madera Artesanal Atelier N10,FALSE,Bloques Madera Artesanal Atelier N10,Comprar Bloques Madera Artesanal Atelier N10 en Atelier Minimal Store.,active
ninos-juguetes-sonajero-bambu-organico-11,Sonajero Bambu Organico Atelier N11,<p>Exquisito sonajero bambu elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-471,450,shopify,50,deny,manual,77.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Sonajero Bambu Organico Atelier N11,FALSE,Sonajero Bambu Organico Atelier N11,Comprar Sonajero Bambu Organico Atelier N11 en Atelier Minimal Store.,active
ninos-juguetes-puzzle-geometrico-botanico-12,Puzzle Geometrico Botanico Atelier N12,<p>Exquisito puzzle geometrico elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-472,450,shopify,50,deny,manual,82.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Puzzle Geometrico Botanico Atelier N12,FALSE,Puzzle Geometrico Botanico Atelier N12,Comprar Puzzle Geometrico Botanico Atelier N12 en Atelier Minimal Store.,active
ninos-juguetes-cochecito-madera-atelier-13,Cochecito Madera Atelier Atelier N13,<p>Exquisito cochecito madera elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-473,450,shopify,50,deny,manual,86.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Cochecito Madera Atelier Atelier N13,FALSE,Cochecito Madera Atelier Atelier N13,Comprar Cochecito Madera Atelier Atelier N13 en Atelier Minimal Store.,active
ninos-juguetes-figuras-animales-pastel-14,Figuras Animales Pastel Atelier N14,<p>Exquisito figuras animales elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-474,450,shopify,50,deny,manual,91.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Figuras Animales Pastel Atelier N14,FALSE,Figuras Animales Pastel Atelier N14,Comprar Figuras Animales Pastel Atelier N14 en Atelier Minimal Store.,active
ninos-juguetes-bloques-madera-puro-15,Bloques Madera Puro Atelier N15,<p>Exquisito bloques madera elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-475,450,shopify,50,deny,manual,70.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Bloques Madera Puro Atelier N15,FALSE,Bloques Madera Puro Atelier N15,Comprar Bloques Madera Puro Atelier N15 en Atelier Minimal Store.,active
ninos-juguetes-sonajero-bambu-eco-16,Sonajero Bambu Eco Atelier N16,<p>Exquisito sonajero bambu elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-476,450,shopify,50,deny,manual,75.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Sonajero Bambu Eco Atelier N16,FALSE,Sonajero Bambu Eco Atelier N16,Comprar Sonajero Bambu Eco Atelier N16 en Atelier Minimal Store.,active
ninos-juguetes-puzzle-geometrico-mate-17,Puzzle Geometrico Mate Atelier N17,<p>Exquisito puzzle geometrico elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-477,450,shopify,50,deny,manual,79.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Puzzle Geometrico Mate Atelier N17,FALSE,Puzzle Geometrico Mate Atelier N17,Comprar Puzzle Geometrico Mate Atelier N17 en Atelier Minimal Store.,active
ninos-juguetes-cochecito-madera-artesanal-18,Cochecito Madera Artesanal Atelier N18,<p>Exquisito cochecito madera elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-478,450,shopify,50,deny,manual,84.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Cochecito Madera Artesanal Atelier N18,FALSE,Cochecito Madera Artesanal Atelier N18,Comprar Cochecito Madera Artesanal Atelier N18 en Atelier Minimal Store.,active
ninos-juguetes-figuras-animales-organico-19,Figuras Animales Organico Atelier N19,<p>Exquisito figuras animales elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-479,450,shopify,50,deny,manual,88.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Figuras Animales Organico Atelier N19,FALSE,Figuras Animales Organico Atelier N19,Comprar Figuras Animales Organico Atelier N19 en Atelier Minimal Store.,active
ninos-juguetes-bloques-madera-botanico-20,Bloques Madera Botanico Atelier N20,<p>Exquisito bloques madera elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Juguetes de Madera,"Juguetes de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-NIN-480,450,shopify,50,deny,manual,93.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Bloques Madera Botanico Atelier N20,FALSE,Bloques Madera Botanico Atelier N20,Comprar Bloques Madera Botanico Atelier N20 en Atelier Minimal Store.,active
cuidado-ropa-detergente-ecologico-organico-1,Detergente Ecologico Organico Atelier N1,<p>Exquisito detergente ecologico elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Cuidado de la Ropa,"Cuidado de la Ropa, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-CUI-481,450,shopify,50,deny,manual,27.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Detergente Ecologico Organico Atelier N1,FALSE,Detergente Ecologico Organico Atelier N1,Comprar Detergente Ecologico Organico Atelier N1 en Atelier Minimal Store.,active
